75D23R MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,D Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,ALFA ROMEO,ALFETTA GT,1974,1976,"1.8 (11610, 11654) Petrol Rear-Wheel Drive Coupe",Petrol,Rear-Wheel Drive,Coupe,116_,AR 01608,89,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,ALFA ROMEO,ALFETTA GT,1974,1976,"1.8 (11610, 11654) Petrol Rear-Wheel Drive Coupe",Petrol,Rear-Wheel Drive,Coupe,116_,AR 01608,89,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,ALFA ROMEO,ALFETTA GT,1974,1976,"1.8 (11610, 11654) Petrol Rear-Wheel Drive Coupe",Petrol,Rear-Wheel Drive,Coupe,116_,AR 01608,89,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V (907.A1C) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,AR 30747,95,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V (907.A1C) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,AR 30747,95,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V (907.A1C) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,AR 30747,95,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V 4x4 (907.A1G) Petrol All-wheel Drive Hatchback,Petrol,All-wheel Drive,Hatchback,907_,AR 30747,97,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V 4x4 (907.A1G) Petrol All-wheel Drive Hatchback,Petrol,All-wheel Drive,Hatchback,907_,AR 30747,97,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V 4x4 (907.A1G) Petrol All-wheel Drive Hatchback,Petrol,All-wheel Drive,Hatchback,907_,AR 30747,97,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V 4x4 (907.A1G) Petrol All-wheel Drive Hatchback,Petrol,All-wheel Drive,Hatchback,907_,AR 30747,95,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V 4x4 (907.A1G) Petrol All-wheel Drive Hatchback,Petrol,All-wheel Drive,Hatchback,907_,AR 30747,95,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V 4x4 (907.A1G) Petrol All-wheel Drive Hatchback,Petrol,All-wheel Drive,Hatchback,907_,AR 30747,95,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V 4x4 (907A1F) Petrol All-wheel Drive Hatchback,Petrol,All-wheel Drive,Hatchback,907_,AR 30746,101,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V 4x4 (907A1F) Petrol All-wheel Drive Hatchback,Petrol,All-wheel Drive,Hatchback,907_,AR 30746,101,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 16V 4x4 (907A1F) Petrol All-wheel Drive Hatchback,Petrol,All-wheel Drive,Hatchback,907_,AR 30746,101,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 i.e. (907.A1A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,"AR 30736,AR 30737",79,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 i.e. (907.A1A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,"AR 30736,AR 30737",79,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1994,1.7 i.e. (907.A1A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,"AR 30736,AR 30737",79,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1990,1992,1.7 16V (907.A1B) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,AR 30746,101,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1992,1.7 16V (907.A1B) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,AR 30746,101,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1992,1.7 16V (907.A1B) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,AR 30746,101,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1990,1992,1.7 16V (907.A1C) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,AR 30747,97,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1992,1.7 16V (907.A1C) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,AR 30747,97,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1990,1992,1.7 16V (907.A1C) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,907_,AR 30747,97,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1986,1990,1.7 (905A3) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,AR 30550,87,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1986,1990,1.7 (905A3) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,AR 30550,87,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1986,1990,1.7 (905A3) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,AR 30550,87,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1986,1989,1.7 (905A2A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,AR 30550,95,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1986,1989,1.7 (905A2A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,AR 30550,95,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1986,1989,1.7 (905A2A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,AR 30550,95,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1984,1989,"1.5 QV (905.A2N, 905.A2V) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,905_,"AR 30146,AR 30588,AR 30508",77,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1989,"1.5 QV (905.A2N, 905.A2V) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,905_,"AR 30146,AR 30588,AR 30508",77,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1989,"1.5 QV (905.A2N, 905.A2V) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,905_,"AR 30146,AR 30588,AR 30508",77,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1984,1987,#NAME?,Petrol,Front-Wheel Drive,Sedan,905_,1500,0,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1987,#NAME?,Petrol,Front-Wheel Drive,Sedan,905_,1500,0,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1987,#NAME?,Petrol,Front-Wheel Drive,Sedan,905_,1500,0,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1984,1987,1.5 (905A) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,905_,AR 30514,70,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1987,1.5 (905A) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,905_,AR 30514,70,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1987,1.5 (905A) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,905_,AR 30514,70,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1984,1987,"1.5 4x4 (905B1, 905A2S) Petrol All-wheel Drive Wagon",Petrol,All-wheel Drive,Wagon,905_,AR 30182,70,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1987,"1.5 4x4 (905B1, 905A2S) Petrol All-wheel Drive Wagon",Petrol,All-wheel Drive,Wagon,905_,AR 30182,70,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1987,"1.5 4x4 (905B1, 905A2S) Petrol All-wheel Drive Wagon",Petrol,All-wheel Drive,Wagon,905_,AR 30182,70,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1983,1987,1.5 (905.A2A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,"AR 30143,AR 30504",62,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1983,1987,1.5 (905.A2A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,"AR 30143,AR 30504",62,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1983,1987,1.5 (905.A2A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,"AR 30143,AR 30504",62,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1984,1986,1.5 (905A) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,905_,AR 30520,66,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1986,1.5 (905A) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,905_,AR 30520,66,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1986,1.5 (905A) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,905_,AR 30520,66,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1984,1986,"1.5 4x4 (905.A2B, 905.A2C) Petrol All-wheel Drive Wagon",Petrol,All-wheel Drive,Wagon,905_,AR 30520,66,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1986,"1.5 4x4 (905.A2B, 905.A2C) Petrol All-wheel Drive Wagon",Petrol,All-wheel Drive,Wagon,905_,AR 30520,66,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1984,1986,"1.5 4x4 (905.A2B, 905.A2C) Petrol All-wheel Drive Wagon",Petrol,All-wheel Drive,Wagon,905_,AR 30520,66,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,33,1983,1986,1.5 (905.A2G) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,AR 30520,66,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1983,1986,1.5 (905.A2G) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,AR 30520,66,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,33,1983,1986,1.5 (905.A2G) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,905_,AR 30520,66,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,ALFASUD,1979,1985,#NAME?,Petrol,Front-Wheel Drive,Sedan,901_,1500,0,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1979,1985,#NAME?,Petrol,Front-Wheel Drive,Sedan,901_,1500,0,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1979,1985,#NAME?,Petrol,Front-Wheel Drive,Sedan,901_,1500,0,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,ALFASUD,1980,1984,"1.5 ti (901G5A, 901F4D) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,901_,"AS 30128,AR 30128",70,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1980,1984,"1.5 ti (901G5A, 901F4D) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,901_,"AS 30128,AR 30128",70,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1980,1984,"1.5 ti (901G5A, 901F4D) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,901_,"AS 30128,AR 30128",70,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,ALFASUD,1979,1984,"1.5 ti (901.F1, 901.F4, 901.G1) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,901_,"AS 30124,AR 30124",61,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1979,1984,"1.5 ti (901.F1, 901.F4, 901.G1) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,901_,"AS 30124,AR 30124",61,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1979,1984,"1.5 ti (901.F1, 901.F4, 901.G1) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,901_,"AS 30124,AR 30124",61,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,ALFASUD,1974,1984,"1.2 (901.D0, 901.D1) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,901_,"AR 30102,AS 30102",46,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1974,1984,"1.2 (901.D0, 901.D1) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,901_,"AR 30102,AS 30102",46,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1974,1984,"1.2 (901.D0, 901.D1) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,901_,"AR 30102,AS 30102",46,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,ALFASUD,1972,1984,#NAME?,Petrol,Front-Wheel Drive,Sedan,901_,1186cc,0,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1972,1984,#NAME?,Petrol,Front-Wheel Drive,Sedan,901_,1186cc,0,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1972,1984,#NAME?,Petrol,Front-Wheel Drive,Sedan,901_,1186cc,0,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,ALFASUD,1979,1983,1.5 (902.A5) Petrol Front-Wheel Drive Coupe,Petrol,Front-Wheel Drive,Coupe,902_,"AS 30128,AR 30128",70,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1979,1983,1.5 (902.A5) Petrol Front-Wheel Drive Coupe,Petrol,Front-Wheel Drive,Coupe,902_,"AS 30128,AR 30128",70,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1979,1983,1.5 (902.A5) Petrol Front-Wheel Drive Coupe,Petrol,Front-Wheel Drive,Coupe,902_,"AS 30128,AR 30128",70,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,ALFASUD,1978,1981,1.5 (902.A1) Petrol Front-Wheel Drive Coupe,Petrol,Front-Wheel Drive,Coupe,902_,"AS 30124,AR 30124",61,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1978,1981,1.5 (902.A1) Petrol Front-Wheel Drive Coupe,Petrol,Front-Wheel Drive,Coupe,902_,"AS 30124,AR 30124",61,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1978,1981,1.5 (902.A1) Petrol Front-Wheel Drive Coupe,Petrol,Front-Wheel Drive,Coupe,902_,"AS 30124,AR 30124",61,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,ALFASUD,1975,1978,#NAME?,Petrol,Front-Wheel Drive,Coupe,901_,1186cc,0,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1975,1978,#NAME?,Petrol,Front-Wheel Drive,Coupe,901_,1186cc,0,No
DIN44L MF,Hi Performance DIN (Car & Passenger Vehicle),12,43,208,175,175,C Polarity STD Terminal,420,70,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,ALFASUD,1975,1978,#NAME?,Petrol,Front-Wheel Drive,Coupe,901_,1186cc,0,No
DIN44LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,50,208,175,190,C Polarity STD Terminal,420,85,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,4C,2013,2019,1.8 (960.CXB1A) Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,960_,"960 A1.000,EBC",177,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,ALFA ROMEO,75,1988,1992,3.0 V6 Cat (162.B6A) Petrol Rear-Wheel Drive Sedan,Petrol,Rear-Wheel Drive,Sedan,162_,AR 06124,136,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,ALFA ROMEO,75,1988,1992,3.0 V6 Cat (162.B6A) Petrol Rear-Wheel Drive Sedan,Petrol,Rear-Wheel Drive,Sedan,162_,AR 06124,136,No
