reason,part_number,make,model,year_from,year_to,description,engine_type,body_type,engine_code,power_kw
"No matching vehicle found in DB",58 MF,HOLDEN,"CAPRICE",1999,2001,"WH 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",171
"No matching vehicle found in DB",68 MF,HOLDEN,"CAPRICE",1999,2000,"WH 5.7 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS1",220
"No matching vehicle found in DB",58 MF,HOLDEN,"CAPRICE",1999,2000,"WH 5.7 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS1",220
"No matching vehicle found in DB",67 MF,HOLDEN,"CAPRICE",1996,1999,"VS 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",165
"No matching vehicle found in DB",57 MF,HOLDEN,"CAPRICE",1996,1999,"VS 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",165
"No matching vehicle found in DB",67 MF,HOLDEN,"CAPRICE",1995,1999,"VS 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",168
"No matching vehicle found in DB",57 MF,HOLDEN,"CAPRICE",1995,1999,"VS 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",168
"No matching vehicle found in DB",67 MF,HOLDEN,"CAPRICE",1995,1998,"VS 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",147
"No matching vehicle found in DB",57 MF,HOLDEN,"CAPRICE",1995,1998,"VS 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",147
"No matching vehicle found in DB",67 MF,HOLDEN,"CAPRICE",1994,1995,"VR 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",130
"No matching vehicle found in DB",57 MF,HOLDEN,"CAPRICE",1994,1995,"VR 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",130
"No matching vehicle found in DB",67 MF,HOLDEN,"CAPRICE",1994,1995,"VR 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",57 MF,HOLDEN,"CAPRICE",1994,1995,"VR 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",67 MF,HOLDEN,"CAPRICE",1990,1994,"VQ 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",57 MF,HOLDEN,"CAPRICE",1990,1994,"VQ 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",DIN75LH AGM,HOLDEN,"COMMODORE",2017,2020,"ZB 2.0 Petrol Front-Wheel Drive Hatchback",Petrol,Hatchback,"LTG",191
"No matching vehicle found in DB",DIN75LH AGM,HOLDEN,"COMMODORE",2017,2020,"ZB 2.0 Petrol Front-Wheel Drive Wagon",Petrol,Wagon,"LTG",191
"No matching vehicle found in DB",DIN75LH AGM,HOLDEN,"COMMODORE",2017,2020,"ZB 3.6 V6 AWD Petrol All-wheel Drive Hatchback",Petrol,Hatchback,"LGX",235
"No matching vehicle found in DB",DIN75LH AGM,HOLDEN,"COMMODORE",2017,2020,"ZB 3.6 V6 AWD Petrol All-wheel Drive Wagon",Petrol,Wagon,"LGX",235
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2015,2017,"VF 6.2 i SS, SS-V Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2015,2017,"VF 6.2 i SS, SS-V Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2015,2017,"VF 6.2 i SS, SS-V Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2015,2017,"VF 6.2 i SS, SS-V Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2015,2017,"VF 6.2 i SS, SS-V Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2015,2017,"VF 6.2 i SS, SS-V Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.0 i V6 Flexfuel Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LF1",185
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.0 i V6 Flexfuel Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LF1",185
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.0 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFW",190
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.0 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFW",190
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.0 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFW,LF1",185
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.0 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFW,LF1",185
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.0 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LF1",185
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.0 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LF1",185
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.0 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LFW",190
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.0 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LFW",190
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 LPG Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LWR",180
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 LPG Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LWR",180
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX",210
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX",210
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LY7",180
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LY7",180
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LFX",210
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LFX",210
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LY7",180
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LY7",180
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LFX",210
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i SV6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LFX",210
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LY7",180
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2013,2017,"VF 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LY7",180
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2013,2015,"VF 3.6 i SV6 LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LWR",180
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2013,2015,"VF 3.6 i SV6 LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LWR",180
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2013,2015,"VF 3.6 i V6 LPG Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LWR",180
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2013,2015,"VF 3.6 i V6 LPG Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LWR",180
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i SS, SS-V Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i SS, SS-V Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i SS, SS-V Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i SS, SS-V Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i SS, SS-V Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i SS, SS-V Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i SS, SS-V Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i SS, SS-V Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i SS, SS-V Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i SS, SS-V Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2013,2015,"VF 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2012,2013,"VE 3.6 i V6 LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LWR",180
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2012,2013,"VE 3.6 i V6 LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LWR",180
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2012,2013,"VE 3.6 i V6 LPG Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LWR",180
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2012,2013,"VE 3.6 i V6 LPG Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LWR",180
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2012,2013,"VE 3.6 i V6 LPG Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LWR",180
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2012,2013,"VE 3.6 i V6 LPG Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LWR",180
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2010,2013,"VE 3.0 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LF1",190
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2010,2013,"VE 3.0 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LF1",190
"No matching vehicle found in DB",DIN65LH AGM,HOLDEN,"COMMODORE",2010,2013,"VE 6.0 Flex Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2010,2013,"VE 6.0 Flex Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2010,2013,"VE 6.0 Flex Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.0 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFW,LF1",190
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.0 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFW,LF1",190
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.0 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LFW,LF1",190
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.0 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LFW,LF1",190
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX,LLT",210
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX,LLT",210
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"H7,LY7",195
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"H7,LY7",195
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LFX,LLT",210
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LFX,LLT",210
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LFX,LLT",210
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2009,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LFX,LLT",210
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2008,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HB,LE0",180
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2008,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HB,LE0",180
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2008,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HB,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2008,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HB,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2008,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"H7,LY7",195
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2008,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"H7,LY7",195
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2008,2013,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2008,2013,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2007,2013,"VE 3.6 i V6 Dual Fuel LPG Petrol Rear-Wheel Drive Ute",Petrol,Ute,"HN,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2007,2013,"VE 3.6 i V6 Dual Fuel LPG Petrol Rear-Wheel Drive Ute",Petrol,Ute,"HN,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2007,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"HB,HN,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2007,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"HB,HN,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2007,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"HB,LE0",180
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2007,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"HB,LE0",180
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2007,2013,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2007,2013,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2006,2013,"VE 3.6 i V6 Dual Fuel LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"HB,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2006,2013,"VE 3.6 i V6 Dual Fuel LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"HB,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2006,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"HB,LE0",180
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2006,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"HB,LE0",180
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2006,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LW2(218CUV6)",175
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2006,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LW2(218CUV6)",175
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2006,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"H7,LY7",195
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2006,2013,"VE 3.6 i V6 SV6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"H7,LY7",195
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2006,2013,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L76,L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2006,2013,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L76,L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2006,2013,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2006,2013,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2006,2013,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L76,L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2006,2013,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L76,L77(364CUV8)",260
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"COMMODORE",2007,2011,"VE 3.6 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"H7,LY7",190
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"COMMODORE",2007,2011,"VE 3.6 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"H7,LY7",190
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"COMMODORE",2007,2010,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L76",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"COMMODORE",2007,2010,"VE 6.0 i V8 SS, SS-V Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L76",260
"No matching vehicle found in DB",68 MF,HOLDEN,"COMMODORE",2006,2007,"VZ 3.6 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LY7",190
"No matching vehicle found in DB",58 MF,HOLDEN,"COMMODORE",2006,2007,"VZ 3.6 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LY7",190
"No matching vehicle found in DB",68 MF,HOLDEN,"COMMODORE",2006,2007,"VZ 6.0 i V8 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L98(364CUV8)",270
"No matching vehicle found in DB",58 MF,HOLDEN,"COMMODORE",2006,2007,"VZ 6.0 i V8 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L98(364CUV8)",270
"No matching vehicle found in DB",68 MF,HOLDEN,"COMMODORE",2006,2007,"VZ 6.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L76,LS2(364CUV8)",260
"No matching vehicle found in DB",58 MF,HOLDEN,"COMMODORE",2006,2007,"VZ 6.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L76,LS2(364CUV8)",260
"No matching vehicle found in DB",68 MF,HOLDEN,"COMMODORE",2005,2007,"VZ 6.0 i V8 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L76,LS2(364CUV8)",260
"No matching vehicle found in DB",58 MF,HOLDEN,"COMMODORE",2005,2007,"VZ 6.0 i V8 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"L76,LS2(364CUV8)",260
"No matching vehicle found in DB",68 MF,HOLDEN,"COMMODORE",2004,2007,"VZ 3.6 i V6 All-wheel Drive Petrol All-wheel Drive Ute",Petrol,Ute,"H7,LY7",190
"No matching vehicle found in DB",58 MF,HOLDEN,"COMMODORE",2004,2007,"VZ 3.6 i V6 All-wheel Drive Petrol All-wheel Drive Ute",Petrol,Ute,"H7,LY7",190
"No matching vehicle found in DB",68 MF,HOLDEN,"COMMODORE",2004,2007,"VZ 3.6 i V6 Dual Fuel LPG Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HN,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",58 MF,HOLDEN,"COMMODORE",2004,2007,"VZ 3.6 i V6 Dual Fuel LPG Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HN,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",68 MF,HOLDEN,"COMMODORE",2004,2007,"VZ 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HB,LE0",175
"No matching vehicle found in DB",58 MF,HOLDEN,"COMMODORE",2004,2007,"VZ 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HB,LE0",175
"No matching vehicle found in DB",68 MF,HOLDEN,"COMMODORE",2005,2006,"VZ 3.6 i V6 Dual Fuel LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"HN,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",58 MF,HOLDEN,"COMMODORE",2005,2006,"VZ 3.6 i V6 Dual Fuel LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"HN,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",68 MF,HOLDEN,"COMMODORE",2005,2006,"VZ 6.0 i V8 SV8, SS Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L76,LS2(364CUV8)",260
"No matching vehicle found in DB",58 MF,HOLDEN,"COMMODORE",2005,2006,"VZ 6.0 i V8 SV8, SS Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L76,LS2(364CUV8)",260
"No matching vehicle found in DB",68 MF,HOLDEN,"COMMODORE",2004,2006,"VZ 3.6 i V6 Dual Fuel LPG Petrol Rear-Wheel Drive Ute",Petrol,Ute,"HN,LE0,LW2(218CUV6)",175
